segment_id,video_id,wrist,obj_label,start_frame,end_frame,start_time,end_time,duration_frames,duration_sec,speed_mean,speed_max,path_len,dist_center_mean,dist_center_min,inside_ratio,dx_end_start,dy_end_start
75ee6e76-af5a-56ce-ae3b-e7c98bac7d80,8fd81b62-2711-49f6-90fc-217325011071,Left,person,5932,5937,593.2,593.7,7,0.5,36.79765465847895,107.42439201596628,220.78592795087368,130.0491363366853,68.11720138848924,0.7142857142857143,-4.0,6.0
c0ccc134-975b-5d4b-ba97-c4797c39901a,8fd81b62-2711-49f6-90fc-217325011071,Left,person,5982,6071,598.2,607.1,88,8.899999999999977,1.789563848767166,5.830951894845301,155.69205484274332,168.12975871440992,143.00136581515576,0.7727272727272727,-5.0,-3.0
7ae1b745-d73b-5445-ba93-502942655098,8fd81b62-2711-49f6-90fc-217325011071,Left,person,6164,6166,616.4,616.6,3,0.20000000000004547,3.802775637731995,4.0,7.60555127546399,62.09772390638623,60.18909006207022,1.0,7.0,2.0
3c3ea14a-8062-5012-bb63-2c5594cff66c,8fd81b62-2711-49f6-90fc-217325011071,Left,person,6901,6908,690.1,690.8,11,0.6999999999999318,12.069951929221208,38.01315561749642,120.69951929221209,68.90250619324496,30.55016366568271,1.0,-57.0,31.0
3528b2c4-19c9-581b-a15e-62ffbe876e35,8fd81b62-2711-49f6-90fc-217325011071,Left,person,6911,6915,691.1,691.5,4,0.39999999999997726,22.56825546993527,39.05124837953327,67.70476640980581,110.46696002297726,98.60178750915219,1.0,64.0,-8.0
cc5dd647-18db-58b3-99a7-4f8829dcbe55,8fd81b62-2711-49f6-90fc-217325011071,Left,person,7095,7104,709.5,710.4,8,0.8999999999999773,2.6222518524151885,7.0710678118654755,18.35576296690632,160.265311055544,155.5016202688898,1.0,-8.0,3.0
76802fbf-ba60-5527-8c77-9e1976cf3856,8fd81b62-2711-49f6-90fc-217325011071,Left,person,7460,7465,746.0,746.5,4,0.5,4.966498312203888,8.48528137423857,14.899494936611665,108.36442674232947,102.95781903284471,1.0,7.0,2.0
c5fa6e89-954f-5f38-b070-ce21676846df,8fd81b62-2711-49f6-90fc-217325011071,Left,person,7674,7680,767.4,768.0,5,0.6000000000000227,6.720966365514159,13.45362404707371,26.883865462056637,114.35684756221448,107.6130945796096,1.0,2.0,5.0
5a76227e-fc03-5de1-8d79-6f6fdf833a90,8fd81b62-2711-49f6-90fc-217325011071,Left,person,7684,7687,768.4,768.7,5,0.3000000000000682,6.263087728647652,10.816653826391969,25.05235091459061,118.25025907984768,112.19272271965771,1.0,1.0,0.0
19a0d338-18ee-55c8-ada7-7a2e7ef36aa6,8fd81b62-2711-49f6-90fc-217325011071,Left,person,7693,7697,769.3,769.7,4,0.40000000000009095,15.015759263461428,22.47220505424423,45.047277790384285,71.58737141284223,64.87162804339043,1.0,2.0,4.0
ae86dbee-612f-5bdb-9654-ceaa769c0cb2,8fd81b62-2711-49f6-90fc-217325011071,Left,person,7744,7746,774.4,774.6,3,0.20000000000004547,3.118033988749895,4.0,6.23606797749979,53.93753643544206,52.84355595765675,1.0,6.0,1.0
0274f50a-1343-5a80-826c-5509387f23d2,8fd81b62-2711-49f6-90fc-217325011071,Left,person,8386,8387,838.6,838.7,3,0.10000000000002274,3.0413812651491097,6.082762530298219,6.082762530298219,116.73929534217194,107.10975679180679,1.0,-1.0,6.0
d6ee3781-380a-5116-a9e8-741bd7c8beab,8fd81b62-2711-49f6-90fc-217325011071,Left,person,8477,8479,847.7,847.9,3,0.1999999999999318,10.111874208078342,20.223748416156685,20.223748416156685,51.052696741699854,49.071943756718056,1.0,-20.0,-3.0
dbc5e130-6df9-503b-8f5d-bae7ba91be06,8fd81b62-2711-49f6-90fc-217325011071,Left,person,8482,8491,848.2,849.1,10,0.8999999999999773,9.510392538060596,32.0,85.59353284254537,56.55149256090834,42.750913732925056,1.0,14.0,2.0
5de2d9a6-814f-5f8c-afc0-c1f48fa99eff,8fd81b62-2711-49f6-90fc-217325011071,Left,person,8528,8531,852.8,853.1,3,0.3000000000000682,10.124753680666638,13.038404810405298,20.249507361333276,143.11280350703936,128.46766677358937,1.0,-17.0,-7.0
c86280eb-0178-5d02-9549-1d79cbd571cf,8fd81b62-2711-49f6-90fc-217325011071,Left,person,8833,8840,883.3,884.0,7,0.7000000000000455,13.648104541646331,22.47220505424423,81.88862724987798,243.9325953133833,234.26726065343084,1.0,1.0,14.0
7467e5d7-74a2-5aa8-8679-d81de13c1822,8fd81b62-2711-49f6-90fc-217325011071,Left,person,8848,8856,884.8,885.6,10,0.8000000000000682,3.5709499099185504,10.0,32.13854918926695,169.55306698779776,163.53994160449,1.0,-27.0,0.0
ef610dc9-3fdc-5bd4-860b-513dd3dd0107,8fd81b62-2711-49f6-90fc-217325011071,Left,person,9500,9501,950.0,950.1,3,0.10000000000002274,2.5495097567963922,5.0990195135927845,5.0990195135927845,92.92935230786681,80.76896062225885,1.0,-1.0,-5.0
1fbe1c0e-1ef1-52cf-aa34-bef598f90ad9,8fd81b62-2711-49f6-90fc-217325011071,Left,person,9508,9515,950.8,951.5,8,0.7000000000000455,1.0,2.0,7.0,83.87606541039158,80.42698552103019,1.0,0.0,-5.0
9ff2824b-895b-503c-a0ec-7a5b8080ea05,8fd81b62-2711-49f6-90fc-217325011071,Left,person,10278,10305,1027.8,1030.5,28,2.7000000000000455,1.449546563582855,2.8284271247461903,39.1377572167371,112.9913932472004,104.60043020944035,1.0,2.0,-6.0
